timestamp,nanoTime,type,x,y,z,w,label
1761853381753,62821933717388,GYRO,0.030237807,0.0377209,0.0033597562,0.0,0
1761853381765,62821945300929,ACC,-1.2556337,8.40479,4.3405805,0.0,0
1761853381769,62821949901346,MAG,25.425001,-18.5625,-11.7375,0.0,0
1761853381774,62821954287127,GYRO,-0.0035124724,0.016340632,0.0140498895,0.0,0
1761853381774,62821954458429,ROT_VEC,0.3451936,0.38097477,0.5502075,0.6580056,0
1761853381774,62821954577648,ROT_VEC,0.34548137,0.38088992,0.54964674,0.6583722,0
1761853381787,62821967793481,ACC,-1.1419746,8.513663,4.4410787,0.0,0
1761853381789,62821969325877,MAG,26.550001,-16.85625,-12.3,0.0,0
1761853381794,62821974867544,GYRO,-0.025961753,-0.045051277,0.0058032153,0.0,0
1761853381794,62821975034315,ROT_VEC,0.34564504,0.38080624,0.5496342,0.65834516,0
1761853381807,62821987949783,ACC,-1.1186446,8.548957,4.741378,0.0,0
1761853381808,62821988657492,MAG,25.687502,-18.50625,-12.731251,0.0,0
1761853381816,62821996470356,GYRO,-0.008857539,-0.032070402,-0.0067195124,0.0,0
1761853381816,62821996615877,ROT_VEC,0.34596533,0.38041797,0.5493725,0.65861976,0
1761853381829,62822009851658,ACC,-1.1904292,8.446664,4.7934217,0.0,0
1761853381829,62822010123690,MAG,25.9125,-18.300001,-13.63125,0.0,0
1761853381836,62822017106919,GYRO,0.01802051,0.035888307,-0.0059559317,0.0,0
1761853381837,62822017285617,ROT_VEC,0.34266123,0.3832896,0.5547454,0.65416354,0
1761853381850,62822031182179,ACC,-1.2251252,8.405388,4.6115675,0.0,0
1761853381851,62822031469679,MAG,25.66875,-16.9125,-12.4125,0.0,0
1761853381857,62822037620617,GYRO,0.018631376,0.07177661,-1.527162E-4,0.0,0
1761853381871,62822051892960,ROT_VEC,0.3360841,0.3890704,0.5652309,0.64512455,0
1761853381872,62822052332960,ACC,-1.1856437,8.489735,4.49731,0.0,0
1761853381872,62822052439887,MAG,25.706251,-18.65625,-12.543751,0.0,0
1761853381878,62822058223377,GYRO,0.02046397,0.025045456,0.004581486,0.0,0
1761853381889,62822069910512,ROT_VEC,0.333484,0.39156315,0.56945133,0.64124244,0
1761853381890,62822070191762,MAG,25.687502,-17.0625,-12.50625,0.0,0
1761853381890,62822070287335,ACC,-1.1132607,8.57468,4.6289153,0.0,0
1761853381901,62822081872075,GYRO,0.034361143,-0.021380268,-0.00641408,0.0,0
1761853381910,62822090228585,ROT_VEC,0.33136708,0.39385676,0.5733526,0.63744766,0
1761853381910,62822090367075,MAG,25.06875,-18.65625,-13.181251,0.0,0
1761853381911,62822091596919,ACC,-1.1581261,8.476574,4.7485566,0.0,0
1761853381919,62822100162231,GYRO,0.04780017,0.015577052,-0.017867794,0.0,0
1761853381930,62822110608221,ROT_VEC,0.3290776,0.3961502,0.57711095,0.63381064,0
1761853381930,62822110891294,MAG,27.300001,-16.556252,-15.056251,0.0,0
1761853381932,62822112617075,ACC,-1.2335001,8.387442,4.8251266,0.0,0
1761853381940,62822120240252,GYRO,0.08933897,0.020616686,-0.007941242,0.0,0
1761853381951,62822131720460,ROT_VEC,0.32679093,0.398656,0.5808783,0.6299694,0
1761853381952,62822132249315,MAG,27.6,-15.993751,-14.343751,0.0,0
1761853381953,62822133190356,ACC,-1.2287145,8.507083,4.7982078,0.0,0
1761853381961,62822141738429,GYRO,0.14477496,0.04535671,0.009010255,0.0,0
1761853381969,62822149804523,ROT_VEC,0.32474187,0.4014119,0.5843168,0.6260871,0
1761853381969,62822149952440,MAG,26.550001,-16.706251,-13.856251,0.0,0
1761853381973,62822153565825,ACC,-1.250848,8.572288,4.79402,0.0,0
1761853381983,62822164173585,GYRO,0.19883649,0.032681264,0.011453714,0.0,0
1761853381989,62822169372856,ROT_VEC,0.32347402,0.40435222,0.58722043,0.62212217,0
1761853381989,62822169535512,MAG,27.225,-17.025002,-12.975,0.0,0
1761853381995,62822175196190,ACC,-1.2424731,8.537591,4.712066,0.0,0
1761853382012,62822192920096,GYRO,0.21807873,0.1301142,0.013286309,0.0,0
1761853382012,62822193115044,ROT_VEC,0.3217241,0.40782234,0.59017223,0.61795735,0
1761853382013,62822193210669,MAG,25.087502,-18.806252,-12.975,0.0,0
1761853382017,62822197237492,ACC,-1.2095718,8.601001,4.389633,0.0,0
1761853382024,62822204783325,GYRO,0.1989892,0.18707734,0.0029016077,0.0,0
1761853382029,62822209960044,ROT_VEC,0.31992584,0.41151145,0.59273213,0.61398244,0
1761853382029,62822210144262,MAG,25.706251,-18.675001,-13.293751,0.0,0
1761853382036,62822217119471,ACC,-1.2329018,8.513663,4.1665025,0.0,0
1761853382044,62822224624471,GYRO,0.1631009,0.15286891,-0.010079269,0.0,0
1761853382049,62822229784992,ROT_VEC,0.3184693,0.4149259,0.5949746,0.6102615,0
1761853382049,62822229938585,MAG,24.656252,-19.3875,-11.7375,0.0,0
1761853382057,62822237748273,ACC,-1.3334004,8.510074,4.0187454,0.0,0
1761853382065,62822246017960,GYRO,0.118202336,0.11713332,0.0140498895,0.0,0
1761853382070,62822250532387,ROT_VEC,0.31696683,0.4179046,0.59713566,0.6068911,0
1761853382070,62822250687023,MAG,25.95,-17.8125,-12.39375,0.0,0
1761853382078,62822258873637,ACC,-1.2939188,8.64467,4.0277185,0.0,0
1761853382086,62822266236294,GYRO,0.0971275,0.04046979,0.027030766,0.0,0
1761853382089,62822269494679,ROT_VEC,0.3178935,0.4189317,0.59644294,0.6063792,0
1761853382089,62822269681242,MAG,27.4125,-16.650002,-12.1125,0.0,0
1761853382101,62822281918950,ACC,-1.2233306,8.620144,4.074379,0.0,0
1761853382107,62822287817023,GYRO,0.06444623,0.037262753,0.024587307,0.0,0
1761853382108,62822289047231,ROT_VEC,0.31857586,0.41965908,0.5959971,0.6059564,0
1761853382109,62822289240721,MAG,27.056252,-17.7,-11.475,0.0,0
1761853382121,62822302093325,ACC,-1.1617154,8.593225,4.092923,0.0,0
1761853382129,62822309264419,GYRO,0.032070402,0.025045456,0.010231985,0.0,0
1761853382129,62822309426554,ROT_VEC,0.3190539,0.42005458,0.5956968,0.60572606,0
1761853382129,62822309517960,MAG,26.737501,-18.09375,-11.325001,0.0,0
1761853382141,62822321229106,ACC,-1.1497513,8.57468,4.197011,0.0,0
1761853382152,62822332258117,GYRO,0.006261364,0.04612029,-0.005497783,0.0,0
1761853382152,62822332499523,ROT_VEC,0.31913468,0.4203974,0.5955979,0.6055429,0
1761853382152,62822332615096,MAG,28.44375,-15.937501,-12.0,0.0,0
1761853382163,62822343462387,ACC,-1.1473584,8.607581,4.2484565,0.0,0
1761853382168,62822348798533,MAG,27.2625,-17.325,-11.512501,0.0,0
1761853382169,62822349991971,GYRO,0.01924224,-0.03008509,-0.011759147,0.0,0
1761853382169,62822350145096,ROT_VEC,0.31961524,0.42030528,0.5952898,0.60565627,0
1761853382184,62822365140304,ACC,-1.2167503,8.709874,4.5481577,0.0,0
1761853382189,62822369401971,MAG,28.593752,-15.4125,-11.175,0.0,0
1761853382190,62822370624314,GYRO,0.058795735,-0.019394957,-0.01970039,0.0,0
1761853382190,62822370772960,ROT_VEC,0.32003388,0.4204992,0.59498173,0.6056034,0
1761853382210,62822390595981,ACC,-1.262214,8.687142,4.564309,0.0,0
1761853382210,62822391019158,MAG,25.7625,-19.125,-10.89375,0.0,0
1761853382211,62822391754262,GYRO,0.09300416,0.037110034,-0.024587307,0.0,0
1761853382211,62822391923325,ROT_VEC,0.3199181,0.4212,0.5949935,0.6051659,0
1761853382225,62822406041085,ACC,-1.3268201,8.574081,4.516453,0.0,0
1761853382229,62822409488325,MAG,25.06875,-18.806252,-11.025001,0.0,0
1761853382232,62822413038429,GYRO,0.13912445,0.016951498,-0.015729768,0.0,0
1761853382232,62822413180356,ROT_VEC,0.320163,0.4221104,0.59474105,0.60464996,0
1761853382245,62822426104367,ACC,-1.3752748,8.535796,4.5876393,0.0,0
1761853382249,62822429610408,MAG,27.900002,-16.5375,-12.0,0.0,0
1761853382253,62822434004471,GYRO,0.17852524,0.07345649,0.0058032153,0.0,0
1761853382255,62822435929314,ROT_VEC,0.32012945,0.42355365,0.59478253,0.6036168,0
1761853382270,62822450203273,ACC,-1.3543376,8.668598,4.4985065,0.0,0
1761853382270,62822450359002,MAG,26.5125,-18.300001,-10.875,0.0,0
1761853382274,62822455137596,ROT_VEC,0.32002336,0.4256979,0.5949377,0.60200953,0
1761853382275,62822455368950,GYRO,0.22327107,0.14844014,0.020922119,0.0,0
1761853382286,62822466804731,ACC,-1.2987045,8.610572,4.2370906,0.0,0
1761853382288,62822468758794,MAG,25.031252,-19.44375,-9.806251,0.0,0
1761853382295,62822475338689,ROT_VEC,0.31993607,0.42819127,0.59515154,0.60007316,0
1761853382295,62822475484054,GYRO,0.2310596,0.20295982,0.030390523,0.0,0
1761853382309,62822489323794,ACC,-1.2029916,8.740383,4.0564327,0.0,0
1761853382309,62822489579575,MAG,27.225,-17.175001,-10.368751,0.0,0
1761853382316,62822496791085,ROT_VEC,0.3204118,0.4305703,0.5949287,0.5983355,0
1761853382316,62822496974887,GYRO,0.23304491,0.1744019,0.020616686,0.0,0
1761853382330,62822510996033,ACC,-1.2191432,8.781659,4.048656,0.0,0
1761853382331,62822511259419,MAG,26.831251,-18.84375,-8.962501,0.0,0
1761853382337,62822517617387,GYRO,0.2254091,0.18341215,-0.0035124724,0.0,0
1761853382351,62822531718637,ROT_VEC,0.3208108,0.4330418,0.5945292,0.596733,0
1761853382351,62822531997804,ACC,-1.317847,8.742178,4.0612183,0.0,0
1761853382352,62822532355616,MAG,28.518751,-16.6875,-8.587501,0.0,0
