timestamp,nanoTime,type,x,y,z,w,label
1761849246247,58686427500892,GYRO,-0.0025961753,-0.003817905,0.0021380268,0.0,1
1761849246265,58686445264330,ACC,-0.23928227,7.26102,6.518049,0.0,1
1761849246265,58686445986257,ROT_VEC,0.29231453,0.27730298,0.608723,0.6834556,1
1761849246265,58686446144642,MAG,22.1625,-14.700001,-16.29375,0.0,1
1761849246266,58686447123861,GYRO,-0.004581486,-0.020158539,-1.527162E-4,0.0,1
1761849246280,58686460770319,ACC,-0.20937198,7.137192,6.59761,0.0,1
1761849246285,58686466153392,ROT_VEC,0.29255792,0.2772025,0.6084617,0.6836249,1
1761849246286,58686466366986,MAG,21.91875,-14.606251,-18.056252,0.0,1
1761849246288,58686468863653,GYRO,0.0035124724,-0.018173227,4.581486E-4,0.0,1
1761849246310,58686490855163,ACC,-0.16390835,7.0863442,6.567102,0.0,1
1761849246310,58686490956778,ROT_VEC,0.29266796,0.27714765,0.6084438,0.683616,1
1761849246310,58686491006257,MAG,21.862501,-14.437501,-15.843751,0.0,1
1761849246310,58686491055371,GYRO,0.009162972,0.0035124724,-0.0050396346,0.0,1
1761849246321,58686501492038,ACC,-0.24705894,7.076773,6.513263,0.0,1
1761849246326,58686506902819,ROT_VEC,0.29260466,0.2772112,0.60850656,0.68356144,1
1761849246326,58686507057507,MAG,23.681252,-11.45625,-16.40625,0.0,1
1761849246329,58686509351257,GYRO,0.011148282,0.011300999,-0.0044287695,0.0,1
1761849246343,58686523666048,ACC,-0.3062813,7.143772,6.3924255,0.0,1
1761849246346,58686526766934,ROT_VEC,0.29255235,0.2772404,0.608557,0.6835271,1
1761849246346,58686526948444,MAG,22.03125,-13.9125,-15.337501,0.0,1
1761849246350,58686530539850,GYRO,-0.0058032153,-0.0067195124,0.004734202,0.0,1
1761849246364,58686544273340,ACC,-0.20877378,7.146165,6.5641108,0.0,1
1761849246365,58686545912559,ROT_VEC,0.29261658,0.27726376,0.60837764,0.6836498,1
1761849246365,58686546087559,MAG,24.206251,-13.106251,-16.275002,0.0,1
1761849246371,58686551390580,GYRO,-0.008704823,-0.0021380268,0.0042760535,0.0,1
1761849246384,58686565017975,ACC,-0.18783657,7.1485577,6.6394844,0.0,1
1761849246386,58686566550111,ROT_VEC,0.29258496,0.27725604,0.6083849,0.68366,1
1761849246386,58686566688757,MAG,23.831251,-12.243751,-18.28125,0.0,1
1761849246392,58686572283965,GYRO,0.0030543238,0.010079269,-0.0025961753,0.0,1
1761849246407,58686587251205,ROT_VEC,0.29248464,0.27731252,0.60852987,0.68355095,1
1761849246407,58686587505788,MAG,23.15625,-13.81875,-15.337501,0.0,1
1761849246407,58686587598548,ACC,-0.24586253,7.1431737,6.567102,0.0,1
1761849246412,58686592949694,GYRO,0.009162972,0.0019853106,-7.6358096E-4,0.0,1
1761849246428,58686608339330,ROT_VEC,0.2924891,0.27733725,0.60860074,0.68347585,1
1761849246428,58686608604694,MAG,23.41875,-13.6125,-17.4375,0.0,1
1761849246428,58686608694538,ACC,-0.26979074,7.1246295,6.4719872,0.0,1
1761849246433,58686613871100,GYRO,0.006872229,-0.009926553,0.007788526,0.0,1
1761849246448,58686628591725,ROT_VEC,0.29262307,0.27729204,0.6084786,0.68354565,1
1761849246448,58686628840944,MAG,23.456251,-13.931251,-16.725,0.0,1
1761849246448,58686628923340,ACC,-0.17407785,7.111469,6.442675,0.0,1
1761849246454,58686634935111,GYRO,-0.007177661,-0.006261364,0.0033597562,0.0,1
1761849246468,58686648870215,MAG,22.725,-15.69375,-16.931252,0.0,1
1761849246469,58686649193653,ACC,-0.20937198,7.112665,6.526424,0.0,1
1761849246469,58686649297611,ROT_VEC,0.29267937,0.2772158,0.60842,0.68360466,1
1761849246475,58686655949850,GYRO,-0.010690134,7.6358096E-4,-0.0018325944,0.0,1
1761849246487,58686667359121,ROT_VEC,0.29263198,0.27714297,0.6084634,0.6836158,1
1761849246487,58686667591934,MAG,21.6375,-14.512501,-17.56875,0.0,1
1761849246488,58686668404278,ACC,-0.25244278,7.12762,6.558129,0.0,1
1761849246496,58686677078653,GYRO,-0.010231985,0.0025961753,0.0021380268,0.0,1
1761849246507,58686687615423,ROT_VEC,0.29249322,0.27709946,0.60851294,0.6836487,1
1761849246507,58686687888705,MAG,22.7625,-12.656251,-18.337502,0.0,1
1761849246508,58686689052142,ACC,-0.25004998,7.146763,6.59103,0.0,1
1761849246517,58686697281986,GYRO,-0.004123337,0.0018325944,0.004581486,0.0,1
1761849246528,58686708264538,ROT_VEC,0.29243606,0.2770896,0.6085919,0.6836069,1
1761849246528,58686708553028,MAG,22.275002,-15.168751,-18.2625,0.0,1
1761849246529,58686709938705,ACC,-0.23330021,7.1413794,6.5629144,0.0,1
1761849246537,58686718135423,GYRO,0.0030543238,-4.581486E-4,0.0042760535,0.0,1
1761849246548,58686729138600,ROT_VEC,0.29240632,0.27709433,0.6086172,0.68359524,1
1761849246550,58686730850527,MAG,23.19375,-13.837501,-17.587502,0.0,1
1761849246551,58686731611777,ACC,-0.18783657,7.171888,6.535995,0.0,1
1761849246567,58686747733444,GYRO,-0.0013744457,-0.006261364,-1.527162E-4,0.0,1
1761849246567,58686747844850,MAG,23.025002,-14.3625,-18.112501,0.0,1
1761849246567,58686747901413,ROT_VEC,0.29253045,0.27700305,0.6085611,0.68362904,1
1761849246571,58686751857871,ACC,-0.22851457,7.103094,6.518049,0.0,1
1761849246579,58686759980996,GYRO,0.0013744457,-0.0025961753,0.0035124724,0.0,1
1761849246585,58686765657559,MAG,22.95,-14.025001,-16.087502,0.0,1
1761849246588,58686768420111,ROT_VEC,0.29253423,0.27702397,0.60859895,0.6835852,1
1761849246592,58686772944121,ACC,-0.22372891,7.0893354,6.4815583,0.0,1
1761849246602,58686783016517,GYRO,-0.003817905,-0.004581486,0.004734202,0.0,1
1761849246610,58686790473548,MAG,22.48125,-15.1125,-16.10625,0.0,1
1761849246610,58686790713392,ROT_VEC,0.2925648,0.27675003,0.60859513,0.6836865,1
1761849246613,58686793714486,ACC,-0.22313072,7.129415,6.2883377,0.0,1
1761849246621,58686801931361,GYRO,-0.038026333,-0.040775225,0.0016798781,0.0,1
1761849246627,58686807195111,MAG,23.587502,-14.043751,-15.750001,0.0,1
1761849246630,58686810376257,ROT_VEC,0.292809,0.2762431,0.6082441,0.6840992,1
1761849246634,58686814682923,ACC,-0.2009971,7.119844,6.4498534,0.0,1
1761849246642,58686822805111,GYRO,-0.054672398,-0.06811142,-0.00320704,0.0,1
1761849246647,58686827244017,MAG,22.050001,-15.525001,-16.875,0.0,1
1761849246651,58686831333132,ROT_VEC,0.29299825,0.27541655,0.60802895,0.6845426,1
1761849246655,58686835377090,ACC,-0.21834506,7.1078796,6.6107707,0.0,1
1761849246663,58686843699902,GYRO,-0.05146536,-0.05146536,0.002290743,0.0,1
1761849246665,58686845783444,MAG,22.706251,-14.08125,-15.843751,0.0,1
1761849246672,58686852474434,ROT_VEC,0.29291666,0.2748531,0.6080557,0.6847802,1
1761849246676,58686856359590,ACC,-0.2213361,7.094121,6.7351975,0.0,1
1761849246684,58686864616152,GYRO,-0.03161225,-0.027030766,0.008704823,0.0,1
1761849246685,58686866163965,MAG,22.518751,-13.668751,-17.23125,0.0,1
1761849246692,58686873008913,ROT_VEC,0.29266912,0.27464706,0.6083079,0.6847447,1
1761849246696,58686877130788,ACC,-0.19621146,7.146763,6.8979096,0.0,1
1761849246707,58686887306465,GYRO,0.0140498895,0.016035201,0.0059559317,0.0,1
1761849246707,58686887521569,MAG,21.9375,-14.75625,-17.118752,0.0,1
1761849246717,58686898144955,ACC,-0.17048861,7.1766734,6.77767,0.0,1
1761849246727,58686907283132,GYRO,0.0386372,0.04214967,-0.0025961753,0.0,1
1761849246727,58686907476882,MAG,22.0125,-15.375001,-15.712501,0.0,1
1761849246738,58686918983652,ACC,-0.22492532,7.151549,6.567102,0.0,1
1761849246745,58686926088080,ROT_VEC,0.29228035,0.2748106,0.60872597,0.6844736,1
1761849246746,58686926260944,ROT_VEC,0.2921585,0.275299,0.6088967,0.6841774,1
1761849246746,58686926341934,MAG,22.10625,-14.38125,-15.0375,0.0,1
1761849246746,58686927043132,GYRO,0.046273008,0.03695732,-0.0042760535,0.0,1
1761849246759,58686939929173,ACC,-0.23569304,7.0809603,6.428318,0.0,1
1761849246766,58686946297767,ROT_VEC,0.2922331,0.27581894,0.60887796,0.6839527,1
1761849246766,58686946478496,MAG,22.96875,-14.043751,-17.456251,0.0,1
